ID Clients;Numero de compte;Identifiant operation;Type de transaction;Status operation;Localisation;Date;Montant;Target
517;85157.0;TR7/990001;Paiement électronique;Echoué;Tambacounda;2024-06-22 09:50:00;2300000.0;Fraude
50512;85123456.0;TR9PQR7T;ATM;Validé;Diourbel;2024-06-22 09:00:00;15000.0;Normal
513;85153.0;TR5/0037;Paiement en ligne;Echoué;Linguère;2024-06-22 08:30:00;50000.0;Normal
534;85453.0;TR102/06-22-24;Paiement électronique;Validé;Dakar;2024-06-22 08:20:00;180000.0;Normal
1005;851500.0;TR203/0032;ATM;Validé;Ziguinchor;2024-06-22 08:00:00;2500.0;Suspect
1038;851083.0;TR217/117;Paiement électronique;En attente;Ziguinchor;2024-06-21 17:15:00;900000.0;Normal
518;85851.0;TR7/969798;Paiement en ligne;Validé;Thiès;2024-06-21 17:10:00;800000.0;Normal
1008;851080.0;TR204/00048;Paiement électronique;Validé;Kaolack;2024-06-21 16:30:00;38000.0;Normal
550;85055.0;TR110/00068;Paiement en ligne;Echoué;Fatick;2024-06-21 15:30:00;16000.0;Suspect
1023;851032.0;TR208/3777;Paiement en ligne;Validé;Kédougou;2024-06-21 13:30:00;40000.0;Normal
1032;851023.0;TR215/0132;Paiement en ligne;Validé;Ziguinchor;2024-06-21 12:45:00;95000.0;Normal
533;85353.0;TR102/06-21-24;Paiement électronique;Validé;Saint Louis;2024-06-21 12:30:00;35000.0;Normal
546;85654.0;TR108/00106;Paiement électronique;Validé;Thiès;2024-06-21 12:30:00;300000.0;Normal
1042;852104.0;TR219/037;ATM;Echoué;Tivaouane;2024-06-21 12:15:00;2500.0;Suspect
538;85853.0;TR104/0102;ATM;Validé;Ziguinchor;2024-06-21 12:05:00;2500.0;Normal
1010;851001.0;TR204/00093;ATM;Validé;Linguère;2024-06-21 11:30:00;3000.0;Normal
1040;851400.0;TR219/098;ATM;En attente;Matam;2024-06-21 10:00:00;3100.0;Normal
1008;851080.0;TR204/00143;Paiement en ligne;Validé;Ziguinchor;2024-06-21 09:50:00;19000.0;Normal
10270;8507102.0;TR211/00160;Paiement électronique;En attente;Thiès;2024-06-20 19:20:00;100000.0;Normal
1039;851039.0;TR217/040;Paiement en ligne;Echoué;Thiès;2024-06-20 19:00:00;58000.0;Normal
551;85551.0;TR200/121212;Paiement électronique;Validé;Ziguinchor;2024-06-20 18:00:00;90000.0;Normal
10250;8512005.0;TR211/00152;Paiement électronique;Echoué;Saint Louis;2024-06-20 17:50:00;120000.0;Suspect
511;85151.0;TR4/0031;Paiement en ligne;Validé;Saint Louis;2024-06-20 17:00:00;3000.0;Normal
1034;851304.0;TR216/0040;ATM;Validé;Dakar;2024-06-20 17:00:00;7000.0;Normal
532;85253.0;TR101/00035;Paiement électronique;Echoué;Kaolack;2024-06-20 16:45:00;6000.0;Normal
532;85253.0;TR101/00055;Paiement électronique;Echoué;Saint Louis;2024-06-20 16:45:00;9000.0;Normal
1032;851023.0;TR215/0059;ATM;Validé;Saint Louis;2024-06-20 16:30:00;28000.0;Normal
539;85359.0;TR105/0017;Paiement électronique;Validé;Kolda;2024-06-20 16:30:00;130000.0;Suspect
1006;851060.0;TR203/0046;Paiement électronique;Validé;Foundiougne;2024-06-20 16:15:00;120000.0;Normal
1011;851101.0;TR204_1/62;Paiement en ligne;Validé;Thiès;2024-06-20 16:00:00;430000.0;Normal
1005;851500.0;TR203/0076;ATM;Echoué;Ziguinchor;2024-06-20 16:00:00;4000.0;Suspect
51234;859999.0;TR5PQRS8;Paiement électronique;Validé;Rufisque;2024-06-20 16:00:00;12000.0;Suspect
543;85453.0;TR107/0031;Paiement en ligne;Echoué;Kolda;2024-06-20 16:00:00;48000.0;Suspect
530;85053.0;TR111/0069;Paiement en ligne;Validé;Kaolack;2024-06-20 15:30:00;300000.0;Normal
1002;851020.0;TR201/00049;ATM;En attente;Dakar;2024-06-20 15:30:00;11000.0;Normal
541;85451.0;TR106/0040;Paiement en ligne;Echoué;Tambacounda;2024-06-20 15:30:00;120000.0;Fraude
550;85055.0;TR110/00028;Paiement en ligne;Echoué;Fatick;2024-06-20 15:30:00;15000.0;Suspect
100280;85001208.0;TR214/00037;Paiement électronique;En attente;Rufisque;2024-06-20 15:00:00;55000.0;Suspect
1032;851023.0;TR215/0098;ATM;Echoué;Thiès;2024-06-20 15:00:00;14000.0;Suspect
50743;85458321.0;TR5RST9G;Paiement électronique;Validé;Fatick;2024-06-20 15:00:00;120000.0;Normal
542;85254.0;TR106/0052;Paiement en ligne;Validé;Tambacounda;2024-06-20 14:30:00;48000.0;Normal
10350;8501053.0;TR216/00139;Paiement électronique;Echoué;Saint Louis;2024-06-20 14:30:00;800000.0;Fraude
543;85453.0;TR107/0051;Paiement en ligne;Echoué;Kolda;2024-06-20 14:00:00;52000.0;Suspect
50321;85458321.0;TR6OPQR3;ATM;Validé;Thiès;2024-06-20 14:00:00;20000.0;Normal
1015;855101.0;TR205/00049;Paiement en ligne;Validé;Kaolack;2024-06-20 13:30:00;90000.0;Normal
1013;851301.0;TR205/00030;Paiement électronique;Validé;Thiès;2024-06-20 13:30:00;200000.0;Normal
504;85405.0;TR0/002900;Paiement électronique;Validé;Fatick;2024-06-20 13:15:00;1000000.0;Normal
1007;851700.0;TR204/00131;Paiement en ligne;Echoué;Ziguinchor;2024-06-20 13:00:00;25000.0;Suspect
50139;85893421.0;TR8VFR5K;ATM;Validé;Sédhiou;2024-06-20 12:45:00;10000.0;Normal
1016;851601.0;TR206/00028;ATM;Validé;Ziguinchor;2024-06-20 12:15:00;75000.0;Suspect
537;85357.0;TR104/0101;ATM;Validé;Dakar;2024-06-20 12:05:00;2500.0;Normal
529;85259.0;TR111/0004;ATM;Validé;Ziguinchor;2024-06-20 12:00:00;8000.0;Normal
505;85505.0;TR2/0037;ATM;Validé;Dakar;2024-06-20 11:30:00;4000.0;Normal
545;85455.0;TR108/00102;Paiement électronique;Echoué;Thiès;2024-06-20 11:15:00;100000.0;Normal
542;85254.0;TR106/0044;Paiement électronique;Validé;Tambacounda;2024-06-20 11:00:00;11000.0;Normal
535;85355.0;TR103/0031;Paiement en ligne;En attente;Matam;2024-06-20 11:00:00;50000.0;Normal
509;85590.0;TR3/0041;Paiement électronique;Validé;Dakar;2024-06-20 11:00:00;150000.0;Normal
519;85159.0;TR8/0031;ATM;Validé;Louga;2024-06-20 10:45:00;7000.0;Normal
517;85157.0;TR7/939495;ATM;Validé;Dakar;2024-06-20 10:35:00;16000.0;Normal
527;85257.0;TR011/0031;Paiement électronique;Validé;Tambacounda;2024-06-20 10:30:00;500000.0;Normal
526;85652.0;TR010/0029;Paiement électronique;Validé;Fatick;2024-06-20 10:00:00;9500000.0;Normal
543;85453.0;TR107/0057;Paiement électronique;Validé;Sédhiou;2024-06-20 10:00:00;75000.0;Normal
1007;851700.0;TR204/00036;Paiement électronique;Validé;Kaolack;2024-06-20 10:00:00;40000.0;Normal
10360;8501036.0;TR216/00050;ATM;Validé;Kaolack;2024-06-20 10:00:00;7000.0;Normal
534;85453.0;TR102/06-20-24;ATM;Validé;Ziguinchor;2024-06-20 09:50:00;2100.0;Normal
501;85501.0;TR0/00030;Paiement en ligne;Echoué;Fatick;2024-06-20 09:00:00;1500000.0;Suspect
515;85155.0;TR6/31;ATM;Validé;Ziguinchor;2024-06-20 09:00:00;28000.0;Normal
10260;8510062.0;TR211/00156;ATM;En attente;Ziguinchor;2024-06-20 08:40:00;6000.0;Suspect
534;85453.0;TR102/06-20-24;ATM;Validé;Ziguinchor;2024-06-20 08:10:00;1800.0;Normal
1036;851036.0;TR216/0156;ATM;Validé;Ziguinchor;2024-06-19 16:45:00;7000.0;Normal
1019;851901.0;TR207/000083;Paiement électronique;Validé;Dakar;2024-06-19 16:10:00;180000.0;Normal
530;85053.0;TR111/0041;ATM;Validé;Dakar;2024-06-19 16:00:00;6000.0;Normal
1008;851080.0;TR204/00119;Paiement en ligne;Validé;Ziguinchor;2024-06-19 15:45:00;16000.0;Normal
514;85451.0;TR5/0036;ATM;En attente;Kebemer;2024-06-19 14:20:00;75000.0;Normal
538;85853.0;TR104/0100;Paiement électronique;Validé;Kaolack;2024-06-19 13:40:00;15000.0;Normal
1033;851033.0;TR215/0047;Paiement électronique;En attente;Ziguinchor;2024-06-19 13:15:00;90000.0;Suspect
546;85654.0;TR108/00098;Paiement électronique;Validé;Thiès;2024-06-19 12:45:00;500000.0;Normal
547;85457.0;TR109/0082;Paiement en ligne;Validé;Saint Louis;2024-06-19 12:10:00;55000.0;Normal
548;85854.0;TR109/0091;Paiement en ligne;Validé;Saint Louis;2024-06-19 12:10:00;48000.0;Normal
518;85851.0;TR7/909192;Paiement électronique;En attente;Tivaouane;2024-06-19 12:10:00;1800000.0;Normal
10220;8512020.0;TR209/00136;Paiement électronique;En attente;Saint Louis;2024-06-19 11:30:00;80000.0;Normal
534;85453.0;TR102/06-19-24;ATM;Validé;Ziguinchor;2024-06-19 11:30:00;1500.0;Normal
535;85355.0;TR103/0099;ATM;Validé;Bounkiling;2024-06-19 11:00:00;2000.0;Normal
1022;851202.0;TR208/2655;ATM;Validé;Thiès;2024-06-19 09:00:00;7000.0;Normal
1017;851071.0;TR206/00044;ATM;Echoué;Pikine;2024-06-19 09:00:00;120000.0;Suspect
1020;851002.0;TR207/000027;Paiement en ligne;En attente;Kaolack;2024-06-18 19:45:00;75000.0;Normal
1035;851053.0;TR216/0044;Paiement en ligne;Echoué;Saint Louis;2024-06-18 18:00:00;25000.0;Normal
10350;8501053.0;TR216/00138;Paiement en ligne;En attente;Kolda;2024-06-18 16:30:00;320000.0;Suspect
533;85353.0;TR102/06-18-24;Paiement en ligne;Validé;Dakar;2024-06-18 16:20:00;100000.0;Normal
517;85157.0;TR7/878889;Paiement en ligne;Validé;Bambey;2024-06-18 15:45:00;900000.0;Normal
506;85605.0;TR2/0036;Paiement en ligne;Validé;Diourbel;2024-06-18 15:45:00;150000.0;Normal
1006;851060.0;TR203/0066;ATM;Validé;Dakar;2024-06-18 15:45:00;3000.0;Suspect
100290;85010092.0;TR214/00120;Paiement en ligne;Validé;Touba;2024-06-18 15:30:00;32000.0;Normal
1001;851100.0;TR201/00030;Paiement électronique;Validé;Thiès;2024-06-18 14:45:00;4000000.0;Fraude
510;85590.0;TR3/0040;Paiement en ligne;En attente;Bakel;2024-06-18 14:30:00;200000.0;Normal
1032;851023.0;TR215/0038;ATM;Echoué;Ziguinchor;2024-06-18 14:15:00;20000.0;Suspect
552;85552.0;TR200/383838;Paiement en ligne;En attente;Saint Louis;2024-06-18 13:15:00;75000.0;Normal
1009;851900.0;TR204/00036;ATM;Validé;Dakar;2024-06-18 13:00:00;5000.0;Normal
528;85852.0;TR011/0106;ATM;En attente;Thiès;2024-06-18 12:00:00;280000.0;Normal
547;85457.0;TR109/0048;ATM;Validé;Thiès;2024-06-18 11:45:00;2000.0;Normal
548;85854.0;TR109/0057;ATM;Validé;Thiès;2024-06-18 11:45:00;2000.0;Normal
537;85357.0;TR104/0099;Paiement en ligne;Validé;Thiès;2024-06-18 11:42:00;35000.0;Normal
545;85455.0;TR108/00094;Paiement électronique;Echoué;Thiès;2024-06-18 11:00:00;200000.0;Normal
1031;851301.0;TR215/0126;Paiement en ligne;Validé;Tambacounda;2024-06-18 10:30:00;100000.0;Normal
10270;8507102.0;TR211/00048;Paiement en ligne;Validé;Fatick;2024-06-18 09:40:00;55000.0;Normal
1007;851700.0;TR204/00107;Paiement en ligne;Echoué;Ziguinchor;2024-06-18 09:20:00;22000.0;Suspect
518;85851.0;TR7/848586;ATM;Validé;Rufisque;2024-06-17 18:20:00;22000.0;Normal
1034;851304.0;TR216/0148;Paiement en ligne;En attente;Dakar;2024-06-17 17:30:00;35000.0;Normal
538;85853.0;TR104/0098;ATM;Validé;Ziguinchor;2024-06-17 16:11:00;3000.0;Normal
1038;851083.0;TR217/039;ATM;En attente;Tambacounda;2024-06-17 15:45:00;3500.0;Normal
10240;8541010.0;TR209/00144;Paiement électronique;Validé;Tivaouane;2024-06-17 15:45:00;105000.0;Normal
10300;8501030.0;TR213/00037;ATM;Echoué;Mbour;2024-06-17 14:30:00;3000.0;Suspect
1031;851301.0;TR215/0092;ATM;Echoué;Diourbel;2024-06-17 14:15:00;16000.0;Suspect
1037;851307.0;TR217/116;ATM;Validé;Saint Louis;2024-06-17 14:00:00;3800.0;Normal
546;85654.0;TR108/00090;Paiement en ligne;Validé;Thiès;2024-06-17 12:15:00;450000.0;Normal
528;85852.0;TR011/0034;ATM;En attente;Thiès;2024-06-17 12:00:00;200000.0;Normal
529;85259.0;TR111/0063;Paiement en ligne;Validé;Thiès;2024-06-17 11:00:00;200000.0;Normal
549;85459.0;TR110/00107;ATM;Validé;Thiès;2024-06-17 10:00:00;3400.0;Normal
1041;851041.0;TR219/036;Paiement en ligne;Validé;Hann;2024-06-17 10:00:00;18000.0;Normal
10390;8510390.0;TR218/0058;Paiement en ligne;Echoué;Bambey;2024-06-17 09:30:00;170000.0;Fraude
536;85653.0;TR103/0098;Paiement en ligne;En attente;Podor;2024-06-17 09:15:00;45000.0;Normal
533;85353.0;TR102/06-17-24;Paiement électronique;Validé;Saint Louis;2024-06-17 08:45:00;20000.0;Normal
1008;851080.0;TR204/00095;Paiement en ligne;Validé;Ziguinchor;2024-06-17 08:30:00;20000.0;Normal
10308;8501083.0;TR218/0057;Paiement électronique;En attente;Matam;2024-06-17 08:15:00;83000.0;Suspect
10037;8513007.0;TR218/0056;ATM;Validé;Louga;2024-06-17 07:00:00;13000.0;Normal
533;85353.0;TR102/06-16-24;Paiement électronique;Validé;Saint Louis;2024-06-16 17:55:00;40000.0;Normal
527;85257.0;TR011/0102;Paiement en ligne;En attente;Thiès;2024-06-16 16:30:00;1400000.0;Normal
10230;8510320.0;TR209/00140;Paiement en ligne;Validé;Dakar;2024-06-16 16:15:00;75000.0;Normal
10250;8512005.0;TR211/00040;Paiement électronique;Validé;Richard Toll;2024-06-16 16:00:00;280000.0;Fraude
10300;8501030.0;TR213/00049;ATM;Echoué;Mbour;2024-06-16 14:50:00;2500.0;Suspect
1007;851700.0;TR204/00083;Paiement en ligne;Echoué;Ziguinchor;2024-06-16 14:30:00;28000.0;Suspect
530;85053.0;TR111/0011;Paiement en ligne;Validé;Kolda;2024-06-16 14:15:00;200000.0;Normal
1033;851033.0;TR215/0120;Paiement en ligne;Echoué;Kaolack;2024-06-16 13:45:00;100000.0;Suspect
1018;858101.0;TR206/00167;Paiement en ligne;En attente;Sédhiou;2024-06-16 13:30:00;380000.0;Suspect
1042;852104.0;TR219/097;Paiement en ligne;Echoué;Vélingara;2024-06-16 11:45:00;5700.0;Suspect
545;85455.0;TR108/00086;Paiement en ligne;Echoué;Thiès;2024-06-16 11:30:00;60000.0;Normal
517;85157.0;TR7/818283;Paiement électronique;Echoué;Guédiawaye;2024-06-16 11:05:00;2200000.0;Fraude
513;85153.0;TR5/0035;Paiement électronique;Validé;Bambey;2024-06-16 10:50:00;120000.0;Normal
10350;8501053.0;TR216/00137;ATM;Validé;Ziguinchor;2024-06-16 10:30:00;14000.0;Normal
549;85459.0;TR110/00067;ATM;Validé;Thiès;2024-06-16 10:00:00;3200.0;Normal
537;85357.0;TR104/0097;ATM;Validé;Touba;2024-06-16 09:35:00;12000.0;Normal
1009;851900.0;TR204/00092;Paiement électronique;Validé;Podor;2024-06-16 08:45:00;240000.0;Normal
1013;851301.0;TR205/00114;Paiement électronique;Validé;Thiès;2024-06-15 21:30:00;150000.0;Normal
524;85452.0;TR00/0080;Paiement électronique;Validé;Kolda;2024-06-15 19:15:00;600000.0;Normal
1035;851053.0;TR216/0152;Paiement électronique;Validé;Louga;2024-06-15 18:10:00;70000.0;Normal
533;85353.0;TR102/06-15-24;Paiement électronique;Validé;Saint Louis;2024-06-15 17:45:00;65000.0;Normal
541;85451.0;TR106/0047;Paiement électronique;En attente;Kaolack;2024-06-15 17:30:00;32000.0;Normal
540;85054.0;TR105/0014;Paiement électronique;Validé;Ziguinchor;2024-06-15 16:30:00;220000.0;Suspect
543;85453.0;TR107/0024;ATM;Validé;Tambacounda;2024-06-15 16:00:00;20000.0;Suspect
531;85351.0;TR101/00025;ATM;Validé;Tambacounda;2024-06-15 16:00:00;3000.0;Suspect
10280;8501208.0;TR213/00041;Paiement en ligne;Echoué;Ziguinchor;2024-06-15 15:45:00;65000.0;Suspect
542;85254.0;TR106/0042;ATM;Validé;Thiès;2024-06-15 15:30:00;6000.0;Normal
544;85254.0;TR107/0028;ATM;En attente;Thiès;2024-06-15 15:00:00;25000.0;Suspect
544;85254.0;TR107/0035;ATM;Validé;Kebemer;2024-06-15 15:00:00;18000.0;Normal
10280;8501208.0;TR213/00029;Paiement en ligne;En attente;Ziguinchor;2024-06-15 14:45:00;70000.0;Suspect
10350;8501053.0;TR216/00049;Paiement électronique;Validé;Saint Louis;2024-06-15 14:30:00;300000.0;Normal
536;85653.0;TR103/0030;ATM;Validé;Louga;2024-06-15 14:30:00;2000.0;Normal
518;85851.0;TR7/787980;Paiement en ligne;Validé;Pikine;2024-06-15 14:30:00;750000.0;Normal
525;85255.0;TR010/0028;Paiement en ligne;Validé;Kaolack;2024-06-15 14:15:00;3000000.0;Normal
523;85253.0;TR00/0079;Paiement en ligne;Validé;Dakar;2024-06-15 13:45:00;300000.0;Normal
1011;851101.0;TR204_1/61;Paiement électronique;Validé;Dakar;2024-06-15 13:45:00;580000.0;Suspect
1012;851021.0;TR204_1/7;ATM;Validé;Dakar;2024-06-15 13:45:00;3000.0;Suspect
50512;85123456.0;TR3LPN8W;ATM;En attente;Diourbel;2024-06-15 13:45:00;4000.0;Suspect
1005;851500.0;TR203/0031;Paiement électronique;En attente;Kaolack;2024-06-15 13:15:00;200000.0;Normal
520;85052.0;TR8/0030;Paiement électronique;Validé;Fatick;2024-06-15 13:15:00;1000000.0;Fraude
500;85500.0;TR0/00029;Paiement électronique;Validé;Diourbel;2024-06-15 13:15:00;5000000.0;Normal
546;85654.0;TR108/00082;Paiement en ligne;Validé;Thiès;2024-06-15 13:00:00;300000.0;Normal
1002;851020.0;TR201/00048;Paiement électronique;Validé;Kolda;2024-06-15 12:45:00;6000000.0;Fraude
1014;851041.0;TR205/00039;Paiement électronique;Validé;Saint Louis;2024-06-15 12:00:00;300000.0;Normal
541;85451.0;TR106/0051;ATM;En attente;Saint Louis;2024-06-15 12:00:00;1600.0;Normal
505;85505.0;TR2/0035;Paiement électronique;Validé;Kolda;2024-06-15 12:00:00;400000.0;Normal
10260;8510062.0;TR211/00044;Paiement électronique;Echoué;Matam;2024-06-15 11:50:00;160000.0;Suspect
1008;851080.0;TR204/00071;Paiement en ligne;Validé;Ziguinchor;2024-06-15 11:45:00;18000.0;Normal
1005;851500.0;TR203/0093;Paiement électronique;Echoué;Dakar;2024-06-15 11:30:00;100000.0;Suspect
100280;85001208.0;TR214/00117;Paiement en ligne;Validé;Dakar;2024-06-15 11:30:00;19000.0;Normal
50139;85893421.0;TR4XCB2M;Paiement en ligne;En attente;Kédougou;2024-06-15 11:15:00;20000.0;Normal
100290;85010092.0;TR214/00039;Paiement en ligne;Validé;Mbour;2024-06-15 11:00:00;28000.0;Normal
542;85254.0;TR106/0039;ATM;Validé;Saint Louis;2024-06-15 11:00:00;6000.0;Normal
505;85305.0;TR0/002800;ATM;Echoué;Diourbel;2024-06-15 11:00:00;50000.0;Suspect
538;85853.0;TR104/0096;Paiement en ligne;Echoué;Tambacounda;2024-06-15 10:55:00;75000.0;Suspect
516;85651.0;TR6/30;Paiement électronique;Validé;Thiès;2024-06-15 10:45:00;280000.0;Normal
51234;859999.0;TR2ABCD9;ATM;Echoué;Matam;2024-06-15 10:00:00;15000.0;Normal
549;85459.0;TR110/00027;ATM;Validé;Thiès;2024-06-15 10:00:00;3000.0;Normal
528;85852.0;TR011/0036;Paiement électronique;Echoué;Saint Louis;2024-06-15 10:00:00;9000000.0;Suspect
50321;85458321.0;TR1CDFG4;Paiement électronique;Validé;Dakar;2024-06-15 10:00:00;10000.0;Normal
509;85051.0;TR3/0039;ATM;Validé;Diamniadio;2024-06-15 09:45:00;180000.0;Normal
1033;851033.0;TR215/0086;ATM;Validé;Tivaouane;2024-06-15 09:30:00;25000.0;Normal
512;85251.0;TR4/0030;ATM;Validé;Dakar;2024-06-15 09:30:00;1500.0;Normal
543;85453.0;TR107/0037;Paiement électronique;Validé;Sédhiou;2024-06-15 09:00:00;70000.0;Normal
529;85259.0;TR111/0034;Paiement électronique;Validé;Saint Louis;2024-06-15 08:45:00;450000.0;Normal
517;85157.0;TR7/757677;ATM;Validé;Richard Toll;2024-06-14 17:55:00;14000.0;Normal
524;85452.0;TR00/0078;ATM;Validé;Matam;2024-06-14 16:00:00;8000.0;Normal
535;85355.0;TR103/0097;Paiement électronique;Echoué;Vélingara;2024-06-14 15:45:00;250000.0;Normal
537;85357.0;TR104/0095;Paiement électronique;En attente;Saint Louis;2024-06-14 15:20:00;55000.0;Normal
1008;851080.0;TR204/00142;ATM;Validé;Touba;2024-06-14 11:45:00;6000.0;Normal
545;85455.0;TR108/00078;Paiement en ligne;Echoué;Thiès;2024-06-14 11:45:00;150000.0;Normal
1039;851039.0;TR217/115;Paiement en ligne;Echoué;Matam;2024-06-14 11:30:00;70000.0;Normal
1021;851101.0;TR207/000082;Paiement électronique;Validé;Ziguinchor;2024-06-14 11:30:00;130000.0;Normal
1024;854101.0;TR208/1533;Paiement électronique;Validé;Diourbel;2024-06-14 11:20:00;650000.0;Normal
523;85253.0;TR00/0077;Paiement électronique;Validé;Ziguinchor;2024-06-14 10:00:00;500000.0;Normal
1007;851700.0;TR204/00059;Paiement en ligne;Echoué;Ziguinchor;2024-06-14 09:00:00;25000.0;Suspect
524;85452.0;TR00/0076;Paiement en ligne;Validé;Diourbel;2024-06-13 18:30:00;200000.0;Normal
1007;851700.0;TR204/00130;ATM;Validé;Touba;2024-06-13 17:30:00;7000.0;Normal
10260;8510062.0;TR211/00155;Paiement en ligne;Validé;Dakar;2024-06-13 17:20:00;70000.0;Normal
538;85853.0;TR104/0094;ATM;Validé;Ziguinchor;2024-06-13 16:11:00;3000.0;Normal
10350;8501053.0;TR216/00048;Paiement en ligne;En attente;Kolda;2024-06-13 16:00:00;120000.0;Suspect
10250;8512005.0;TR211/00151;Paiement en ligne;En attente;Touba;2024-06-13 15:30:00;45000.0;Normal
10270;8507102.0;TR211/00159;ATM;Validé;Dakar;2024-06-13 15:10:00;5000.0;Normal
1036;851036.0;TR216/0047;Paiement en ligne;Validé;Kaolack;2024-06-13 14:55:00;30000.0;Normal
530;85053.0;TR111/0080;ATM;Validé;Tambacounda;2024-06-13 14:45:00;9000.0;Normal
10290;8510092.0;TR213/00045;Paiement électronique;Echoué;Kédougou;2024-06-13 13:30:00;125000.0;Suspect
546;85654.0;TR108/00074;Paiement électronique;Validé;Thiès;2024-06-13 12:30:00;200000.0;Normal
1017;851071.0;TR206/00163;Paiement en ligne;En attente;Matam;2024-06-13 12:15:00;220000.0;Suspect
523;85253.0;TR00/0075;ATM;Validé;Kaolack;2024-06-13 12:15:00;11000.0;Normal
510;85051.0;TR3/0038;Paiement électronique;Validé;Bignona;2024-06-13 12:00:00;5000.0;Normal
1032;851023.0;TR215/0114;Paiement en ligne;Validé;Thiès;2024-06-13 11:00:00;85000.0;Normal
1019;851901.0;TR207/000026;ATM;Validé;Dakar;2024-06-13 10:30:00;6000.0;Normal
518;85851.0;TR7/727374;Paiement électronique;En attente;Louga;2024-06-13 10:25:00;1500000.0;Normal
1008;851080.0;TR204/00047;Paiement en ligne;Validé;Ziguinchor;2024-06-13 10:15:00;20000.0;Normal
1010;851001.0;TR204/00035;Paiement électronique;Echoué;Fatick;2024-06-13 09:20:00;180000.0;Suspect
10340;8501304.0;TR216/00136;Paiement électronique;Validé;Tambacounda;2024-06-13 08:00:00;450000.0;Suspect
1037;851307.0;TR217/038;Paiement électronique;Validé;Diourbel;2024-06-13 07:00:00;720000.0;Normal
10390;8510390.0;TR218/0055;Paiement électronique;Validé;Diourbel;2024-06-12 21:00:00;27000.0;Normal
1023;851032.0;TR208/0411;Paiement en ligne;Echoué;Kaolack;2024-06-12 21:00:00;60000.0;Normal
10308;8501083.0;TR218/0054;ATM;En attente;Fatick;2024-06-12 19:45:00;6000.0;Normal
10037;8513007.0;TR218/0053;Paiement en ligne;Echoué;Kaolack;2024-06-12 18:30:00;150000.0;Fraude
514;85451.0;TR5/0034;Paiement en ligne;Validé;Podor;2024-06-12 17:45:00;200000.0;Normal
1032;851023.0;TR215/0080;ATM;Echoué;Kaolack;2024-06-12 16:15:00;19000.0;Suspect
524;85452.0;TR00/0074;Paiement électronique;En attente;Tambacounda;2024-06-12 15:45:00;70000.0;Normal
1040;851400.0;TR219/035;ATM;En attente;Saloum;2024-06-12 15:30:00;6000.0;Suspect
100300;85001030.0;TR214/00042;Paiement en ligne;Validé;Kolda;2024-06-12 14:30:00;32000.0;Normal
1005;851500.0;TR203/0057;ATM;Validé;Bambey;2024-06-12 14:15:00;3500.0;Suspect
